4362,3953463,X004717931,HQ1741 .R39 2002,ALDERMAN,Sarala Devi Chaudhurani and Rokeya Sakhawat Hossain / Early feminists of colonial India :,"Ray, Bharati.",2002,7/17/03,4/16/18,1,12,7,1,2,FALSE,4553,1,0
4376,3907471,X004622589,HQ536 .S4814 2002,ALDERMAN,A History of household government in America /,"Shammas, Carole.",2002,12/18/02,7/20/17,2,16,15,1,2 10,FALSE,4568,1,0
4380,3838294,X004589121,HQ1460.5 .R46 2002,ALDERMAN,Rereading women in Latin America and the Caribbean : the political economy of gender /,,2002,5/21/02,3/31/14,3,29,1,1,2,FALSE,4572,1,0
4464,3917741,X004668070,HQ117 .T73 2002,ALDERMAN,Transnational prostitution : changing patterns in a global context /,,2002,3/5/03,3/23/11,12,60,0,2,2,FALSE,4663,1,0
4466,3892768,X004636889,HQ1236.5 .C5 B35 2002,ALDERMAN,women's movements in Chile / Why women protest :,"Baldez, Lisa.",2002,10/29/02,5/14/16,6,20,5,1,2,FALSE,4665,1,0
4480,3857186,X006135203,HQ1134 .L49 2002,ALDERMAN,an iconographic handbook / The Athenian woman :,"Lewis, Sian.",2002,6/17/02,11/20/12,5,33,0,1,2,FALSE,4681,1,0
4526,3895710,X004633403,HQ1904 .B69 2002,ALDERMAN,"New York and Boston, 1797-1840 / The origins of women's activism :","Boylan, Anne M.,",2002,11/12/02,10/23/18,1,11,0,1,2,FALSE,4735,1,0
4560,3833485,X004591793,HQ759 .B459 2002,ALDERMAN,"Mothering the race : women's narratives on reproduction, 1890-1930 /","Berg, Allison,",2002,4/30/02,6/3/17,1,17,6,1,2,FALSE,4772,1,0
4578,3888847,X004644113,HQ1190 .H84 2002,ALDERMAN,Key concepts in feminist theory and research /,"Hughes, Christina,",2002,10/4/02,5/9/17,0,16,3,1,2,FALSE,4792,1,0
4618,3913298,X004664575,HQ1742 .V55 2002,ALDERMAN,"the politics of identity, gender and social inequalities in India / The violence of development :",,2002,1/28/03,4/23/15,4,22,0,1,2,FALSE,4832,1,0
4620,3926346,X004661781,HQ1236.5 .U6 W6675 2002,ALDERMAN,Women transforming Congress /,,2002,3/25/03,5/8/18,0,11,4,1,2,FALSE,4834,1,0
4638,3898547,X004633940,HQ767.5 .G3 S53 2002,ALDERMAN,Shaping abortion discourse : democracy and the public sphere in Germany and the United States /,,2002,11/26/02,4/7/18,1,12,3,1,2 14,FALSE,4857,1,0
4649,3839359,X004589456,HQ1154 .T473 2002,ALDERMAN,Theorizing backlash : philosophical reflections on the resistance to feminism /,,2002,5/28/02,5/1/18,0,13,3,1,2,FALSE,4868,1,0
4651,3860588,X004470145,HQ1061 .A42442 2002,ALDERMAN,stereotyping and prejudice against older persons / Ageism :,,2002,7/2/02,10/24/16,2,18,1,1,2,FALSE,4872,1,0
4683,3857762,X004558929,HQ74 .H45 2002,ALDERMAN,Bisexual spaces : a geography of sexuality and gender /,"Hemmings, Clare.",2002,6/19/02,7/5/18,0,12,7,1,2,FALSE,4907,1,0
4701,3891985,X004636628,HQ766.5 .E3 A45 2002,ALDERMAN,"new bodies, new selves / Planning the family in Egypt :","Ali, Kamran Asdar,",2002,10/22/02,1/18/15,2,23,0,1,2,FALSE,4927,1,0
4754,3833037,X004558267,HQ18 .U5 G585 2002,ALDERMAN,Sexual revolution in early America /,"Godbeer, Richard.",2002,6/11/02,10/25/17,4,17,10,2,2,TRUE,4982,1,0
4785,3905568,X004668059,HQ1587 .T47 2002,ALDERMAN,Thinking differently : a reader in European women's studies /,,2002,12/11/02,7/3/18,2,11,44,2,2,FALSE,5018,1,0
4816,3891900,X004636655,HQ1236.5 .U6 S263 2002,ALDERMAN,"Democrats, Republicans, and the politics of women's place /","Sanbonmatsu, Kira,",2002,10/22/02,10/26/16,1,16,0,1,2,FALSE,5052,1,0
4820,3823906,X004590705,HQ1127 .M38 2002,ALDERMAN,"The material culture of sex, procreation, and marriage in premodern Europe /",,2002,3/26/02,9/2/16,2,18,0,1,2,FALSE,5056,1,0
4828,3835016,X004586273,HQ1787 .W655 2002,ALDERMAN,Women in African colonial histories /,,2002,5/7/02,6/6/17,4,15,4,1,2,FALSE,5064,1,0
4850,3890846,X004636353,HQ1662 .R877 2002,ALDERMAN,"Russian women, 1698-1917 : experience and expression, an anthology of sources /",,2002,10/15/02,8/21/17,1,13,23,1,2,FALSE,5088,1,0
4855,3875520,X004635398,HQ1438 .S6 A58 2002,ALDERMAN,"In the affairs of the world : women, patriarchy, and power in colonial South Carolina /","Anzilotti, Cara,",2002,8/15/02,5/1/18,2,11,3,1,2,FALSE,5094,1,0
4872,4247569,X004847377,HQ1075 .S497 2002,ALDERMAN,Sexuality and gender /,,2002,5/23/05,5/2/15,2,14,1,1,2,FALSE,5112,1,0
4879,3832371,X004605510,HQ1090.7 .R8 R87 2002,ALDERMAN,Russian masculinities in history and culture /,,2002,4/25/02,10/22/18,1,10,0,1,2,TRUE,5120,1,0
4911,4628394,X030248093,HQ1236.5 .P18 S53 2002,ALDERMAN,"women, state & politics in Pakistan / Imagined citizenship :","Shaheed, Farida.",2002,9/14/07,10/27/15,0,6,0,1,2,FALSE,5154,1,0
4914,3879176,X004635013,HQ1236.5 .L37 K35 2002,ALDERMAN,"Nicaragua, El Salvador, Chiapas, Cuba / Women & guerilla movements :","Kampwirth, Karen,",2002,8/13/02,5/15/17,1,14,0,1,2,FALSE,5157,1,0
5036,3891882,X004636638,HQ1090 .D567 2002,ALDERMAN,White men aren't /,"DiPiero, Thomas,",2002,10/22/02,9/28/18,2,8,1,1,2,FALSE,5289,1,0
5083,3895555,X004652175,HQ755.8 .F87 2002,CLEMONS,Paranoid parenting : why ignoring the experts may be best for your child /,"Furedi, Frank,",2002,11/12/02,4/21/14,0,23,0,1,3,FALSE,5341,1,0
5084,4333217,X004917792,HQ29 .U474 2002,ALDERMAN,Hot girls of Weimar Berlin /,"Ulrich, Barbara.",2002,12/10/05,4/18/18,1,1,0,1,2,FALSE,5342,1,0
5106,3894318,X004633260,HQ1421 .B523 2002,CLEMONS,"26 women tell the truth about sex, solitude, work, motherhood, and marriage / The bitch in the house :",,2002,11/5/02,10/19/10,4,35,0,1,3,FALSE,5373,1,0
5125,3907057,X004637895,HQ76.25 .S485 2002,ALDERMAN,the transformation of gay and lesbian life / Beyond the closet :,"Seidman, Steven.",2002,12/17/02,9/22/18,1,10,12,2,2 3,FALSE,5392,1,0
5193,3935075,X004874837,HQ1090.7 .D44 M37 2002,ALDERMAN,"men, gender, and development / Masculinities matter! :",,2002,6/17/05,9/22/16,3,7,2,1,2,FALSE,5463,1,0
5226,3823927,X004590725,HQ1075.5 .U6 S39 2002,ALDERMAN,The fair sex : white women and racial patriarchy in the early American Republic /,"Schloesser, Pauline E.",2002,3/26/02,4/6/18,0,10,2,1,2,FALSE,5502,1,0
5241,3807536,X004593196,HQ1190 .I74713 2002,ALDERMAN,from singularity to community / Between East and West :,"Irigaray, Luce.",2002,1/22/02,5/13/18,1,10,1,1,2 14,FALSE,5517,1,0
5255,3897803,X004637013,HQ1413 .F75 I58 2002,ALDERMAN,Interviews with Betty Friedan /,,2002,11/21/02,4/10/16,4,15,2,1,2,FALSE,5531,1,0
5284,3921010,X004657485,HQ728 .M328 2002,ALDERMAN,dynamic nonlinear models / The mathematics of marriage :,,2002,3/4/03,1/6/16,0,15,0,1,2,FALSE,5563,1,0
5285,3910270,X004660872,HQ797 .M34 2002,ALDERMAN,"Sex, men, and babies : stories of awareness and responsibility /","Marsiglio, William.",2002,1/14/03,7/21/17,1,10,0,1,2,FALSE,5564,1,0
5305,3911934,X004664257,HQ1122 .W675 2002,ALDERMAN,Women's oral history : the Frontiers reader /,,2002,1/21/03,12/7/16,0,12,2,1,2,FALSE,5586,1,0
5314,3911931,X004664235,HQ1075.5 .L29 G462 2002,ALDERMAN,feminist anthropologies of Latin America / Gender's place :,,2002,1/21/03,12/1/16,3,12,0,1,2,TRUE,5595,1,0
5352,4513613,X030220256,HQ76.8 .I4 H86 2002,ALDERMAN,"a resource book on lesbian, gay, and bisexual rights in India / Humjinsi :",,2002,5/3/07,10/3/16,0,1,0,1,2,FALSE,5635,1,0
5354,3880783,X004635373,HQ796 .G75 2002,ALDERMAN,neoliberalism and the war on the young / Growing up postmodern :,,2002,8/20/02,9/18/15,2,17,0,1,2,FALSE,5638,1,0
5362,3833534,X004591873,HQ75.6 .U5 E47 2002,ALDERMAN,pragmatism and lesbian subjectivity in the twentieth-century United States / The lesbian index :,"Emery, Kim,",2002,4/30/02,3/28/18,0,9,0,1,2,FALSE,5646,1,0
5389,3933596,X004658685,HQ1794.4 .G43 2002,ALDERMAN,"Women, tradition and development in Africa : the Eritrean case /","Gebremedhin, Tesfa G.",2002,4/8/03,3/13/17,2,10,0,1,2,FALSE,5676,1,0
5395,3866670,X004553027,HQ13 .S54 2002,ALDERMAN,The sleep of reason : erotic experience and sexual ethics in ancient Greece and Rome /,,2002,7/23/02,2/22/17,5,12,1,1,2,FALSE,5683,1,0
5405,3880782,X004635375,HQ766.5 .I75 K363 2002,ALDERMAN,strategies of Palestinian women in Israel / Birthing the nation :,"Kanaaneh, Rhoda Ann.",2002,8/20/02,3/15/14,2,24,19,2,2 3,FALSE,5694,1,0
5433,3886932,X004631580,HQ1735.2 .A75 2002,ALDERMAN,"The making of the modern Iranian woman : gender, state policy, and popular culture, 1865-1946 /","Amin, Camron Michael.",2002,9/24/02,5/12/14,3,21,3,1,2,FALSE,5722,1,0
5441,3876228,X004553724,HQ1075.5 .C5 T56 2002,ALDERMAN,"Partners in conflict : the politics of gender, sexuality, and labor in the Chilean agrarian reform, 1950-1973 /","Tinsman, Heidi,",2002,8/6/02,6/22/18,0,7,2,1,2,TRUE,5732,1,0
5460,3920002,X004706057,HQ784 .T4 S84 2002,ALDERMAN,TV or no TV? : a primer on the psychology of television /,"Steuer, Faye B.,",2002,7/17/03,11/10/16,0,10,1,1,2,FALSE,5751,1,0
5477,3876229,X004553744,HQ1190 .D4897 2002,ALDERMAN,A politics of impossible difference : the later work of Luce Irigaray /,"Deutscher, Penelope,",2002,8/6/02,7/18/15,3,17,1,1,2,FALSE,5768,1,0
5499,3813734,X004592518,HQ536 .R86 2002,ALDERMAN,a televised life / An American family :,"Ruoff, Jeffrey,",2002,2/12/02,4/17/17,2,12,4,1,2,FALSE,5793,1,0
5519,3943631,X030162309,HQ1236 .G4615 2002,CLEMONS,"Gender justice, development, and rights /",,2002,1/9/07,2/2/10,22,44,0,2,2 3,FALSE,5813,1,0
5522,3921827,X004657970,HQ76.5 .B44 2002,ALDERMAN,activists for gay and lesbian rights in historical context / Before Stonewall :,,2002,3/6/03,4/25/17,2,9,0,1,2,FALSE,5816,1,0
5537,3821903,X004587154,HQ1178 .S52 2002,ALDERMAN,Gender & community in the social construction of the Internet /,"Shade, Leslie Regan,",2002,3/28/02,7/27/16,1,14,0,1,2,FALSE,5832,1,0
5539,3907160,X004637897,HQ767.5 .U5 M365 2002,ALDERMAN,Killing for life : the apocalyptic narrative of pro-life politics /,"Mason, Carol,",2002,12/17/02,4/26/18,0,6,3,1,2,FALSE,5835,1,0
5540,3815796,X004588000,HQ1064 .U5 V35 2002,ALDERMAN,Aging well : surprising guideposts to a happier life from the landmark Harvard study of adult development /,"Vaillant, George E.,",2002,2/19/02,1/29/18,2,14,0,2,2 3,TRUE,5836,1,0
5554,3838292,X004589119,HQ18 .M4 C37 2002,ALDERMAN,The night is young : sexuality in Mexico in the time of AIDS /,"Carrillo, Héctor.",2002,5/21/02,6/12/18,3,7,0,1,2,TRUE,5851,1,0
5566,3819054,X004588654,HQ778.63 .H435 2002,ALDERMAN,America's child care problem : the way out /,"(Suzanne Wiggins), Helburn, Suzanne W.",2002,3/7/02,7/28/16,1,14,0,1,2 3,FALSE,5864,1,0
5576,3874318,X004624306,HQ79 .F46 2002b,ALDERMAN,from decadence to the post-human / Fantasies of fetishism :,"Fernbach, Amanda.",2002,7/29/02,7/18/18,1,6,3,1,2,FALSE,5874,1,0
5577,3774798,X004586479,HQ1240.5 .C6 B67 2001,ALDERMAN,"sixty years of change in Lu Village, Yunnan / Chinese women and rural development :","Bossen, Laurel,",2002,9/10/01,6/23/15,4,19,1,1,2,FALSE,5875,1,0
5585,3812457,X004592091,HQ536 .E73 2002,ALDERMAN,continuity and change in the contemporary family / Family diversity :,"Erera, Pauline Irit.",2002,2/7/02,4/14/14,5,22,3,1,2,FALSE,5884,1,0
5588,3835087,X004586203,HQ1744 .P86 M35 2002,ALDERMAN,"Gender, caste, and religious identities : restructuring class in colonial Punjab /","Malhotra, Anshu.",2002,2/21/03,5/19/18,3,9,6,2,2,FALSE,5887,1,0
5589,3993175,X004684368,HQ1743 .S424 2002,ALDERMAN,"Feminine fables : imaging the Indian woman in painting, photography,and cinema /","Sen, Geeti.",2002,12/5/03,8/10/12,0,23,0,1,2,FALSE,5889,1,0
5614,4038625,X004766711,HQ1767 .Y53 2002,ALDERMAN,San gu liu po : Ming dai fu nü yu she hui de tan suo /,"Yi, Ruolan.",2002,6/17/04,6/27/18,3,1,0,1,2,FALSE,5917,1,0
5619,3823129,X004605408,HQ1206 .C36 2002,ALDERMAN,A mind of her own : the evolutionary psychology of women /,"Campbell, Anne,",2002,3/25/02,11/4/13,2,23,0,1,2 5,FALSE,5922,1,0
5639,3936662,X004634628,HQ1236.5 .C2 C426 2002,ALDERMAN,Gendering government : feminist engagement with the state in Australia and Canada /,"Chappell, Louise A.,",2002,4/22/03,9/23/18,0,3,16,1,2,TRUE,5947,1,0
5742,3826903,X004587101,HQ1190 .H35 2002,ALDERMAN,a critical feminist perspective / Antifeminism and family terrorism :,"Hammer, Rhonda.",2002,4/2/02,5/1/17,2,10,0,1,2,FALSE,6058,1,0
5765,3935035,X004634107,HQ799.8 .G7 C63 2002,ALDERMAN,the creation of the Mods and Rockers / Folk devils and moral panics :,"Cohen, Stanley.",2002,4/15/03,5/7/15,0,14,3,1,2,TRUE,6085,1,0
5768,3817591,X004588315,HQ76.2 .U52 C38 2002,ALDERMAN,an oral history of pre-AIDS Los Angeles / The making of a gay Asian community :,"Wat, Eric C.,",2002,2/26/02,10/15/18,2,5,3,1,2,TRUE,6088,1,0
5776,3834056,X004608640,HQ759 .C985 2002,CLEMONS,on becoming a mother / A life's work :,"Cusk, Rachel,",2002,5/2/02,6/24/15,0,16,8,1,3,FALSE,6096,1,0
5785,3821904,X004587153,HQ1185 .S76 2002,ALDERMAN,women's lives and the ecology of voice and silence / Rising from deep places :,"Stone, Elena,",2002,3/28/02,7/21/17,2,9,0,1,2,FALSE,6106,1,0
5836,3916686,X004662353,HQ756 .M352 2002,ALDERMAN,Deadbeat dads : subjectivity and social construction /,"Mandell, Deena,",2002,2/11/03,3/22/18,0,4,2,1,2,FALSE,6160,1,0
5841,3823149,X006126747,HQ23 .M36 2002,ALDERMAN,"sex, media and the democratization of desire / Striptease culture :","McNair, Brian,",2002,3/25/02,4/13/14,1,20,7,1,2,FALSE,6165,1,0
5845,3888114,X004631901,HQ755.5 .C6 C48 2002,ALDERMAN,"eugenics in Sino-Japanese contexts, 1896-1945 / Struggle for national survival :","Chung, Yuehtsen Juliette.",2002,10/1/02,10/8/18,0,3,0,1,2,TRUE,6169,1,0
5848,3823130,X006126746,HQ1236 .W6385 2002,ALDERMAN,"Women, politics, and change /",,2002,3/25/02,4/17/18,3,6,12,1,2,FALSE,6172,1,0
5885,3898584,X004633977,HQ1438 .S63 N445 2002,ALDERMAN,working women of the Old South / Neither lady nor slave :,,2002,11/26/02,11/2/14,1,16,1,1,2,FALSE,6213,1,0
5968,3803069,X004555508,HQ759 .B628 2002,ALDERMAN,The paradox of natural mothering /,"Bobel, Chris,",2002,1/8/02,9/26/14,1,18,0,1,2,FALSE,6301,1,0
5988,3812285,X004588901,HQ1410 .W643 2002 v.1,ALDERMAN,Women and power in American history /,,2002,2/7/02,1/26/18,4,17,1,2,2,TRUE,6322,1,0
6000,3861640,X004470550,HQ1236.5 .C5 P69 2002,ALDERMAN,"Right-wing women in Chile : feminine power and the struggle against Allende, 1964-1973 /","Power, Margaret,",2002,7/9/02,11/12/14,3,16,1,1,2,FALSE,6335,1,0
6015,3889341,X004636117,HQ75.25 .S44 2002,ALDERMAN,Born to belonging : writings on spirit and justice /,"Segrest, Mab,",2002,10/8/02,2/6/18,2,4,1,1,2,FALSE,6351,1,0
6046,3909580,X004703378,HQ767.9 .M387 2002,ALDERMAN,Towards a sociology for childhood : thinking from children's lives /,"Mayall, Berry.",2002,6/26/03,5/14/16,0,8,18,1,2,FALSE,6383,1,0
6049,3888906,X004662055,HQ789 .C4277 2002,ALDERMAN,Children as equals : exploring the rights of the child /,,2002,2/6/03,5/14/16,0,9,18,1,2 17,FALSE,6386,1,0
6053,3917884,X004662735,HQ1593 .S734 2002,ALDERMAN,English feminists and their opponents in the 1790s : unsex'd and proper females /,"Stafford, William.",2002,2/18/03,5/7/18,1,2,38,1,2,FALSE,6390,1,0
6060,3883073,X004635911,HQ799 .R9 L63 2002,ALDERMAN,cultural globalization and Russian youth cultures / Looking West? :,,2002,9/3/02,12/14/16,2,8,0,1,2,TRUE,6397,1,0
6078,3890144,X004622366,HQ536 .R4339 2002,CLEMONS,a dialogue about marriage / Toward commitment :,"Rehm, Diane.",2002,10/11/02,4/8/16,1,10,4,1,3,FALSE,6419,1,0
6081,3829903,X004591403,HQ75.5 .G56 2002,ALDERMAN,does she call it rape? / Woman-to-woman sexual violence :,"Girshick, Lori B.",2002,4/23/02,10/8/17,1,6,3,1,2 17,FALSE,6422,1,0
6099,3985739,X004683471,HQ773.5 .S6 2002,ALDERMAN,The Social and emotional development of gifted children : what do we know? /,,2002,11/7/03,4/4/12,5,21,0,1,2,FALSE,6444,1,0
6107,3817575,X004588289,HQ75.5 .A485 2002,ALDERMAN,Among women : from the homosocial to the homoerotic in the ancient world /,,2002,2/26/02,4/7/17,4,8,1,1,2,FALSE,6452,1,0
6133,3823944,X004590749,HQ1190 .B383 2002,ALDERMAN,"""Sympathy and solidarity"" and other essays /","Bartky, Sandra Lee.",2002,3/26/02,7/28/16,2,10,11,1,2,FALSE,6483,1,0
6147,3915040,X004664884,HQ536 .B434 2002,ALDERMAN,How families still matter : a longitudinal study of youth in two generations /,"Bengtson, Vern L.",2002,2/4/03,5/2/17,0,5,0,1,2,FALSE,6498,1,0
6169,3889342,X004636103,HQ76.5 .C37 2002,ALDERMAN,intellectual stalemate in the gay rights debate / Irreconcilable differences? :,"Caramagno, Thomas C.",2002,10/8/02,5/26/18,0,2,3,1,2,FALSE,6526,1,0
6182,3838632,X004862500,HQ766.5 .U5 H57 2002,ALDERMAN,Historical and multicultural encyclopedia of women's reproductive rights in the United States /,,2002,4/11/05,11/19/13,2,11,0,1,2,FALSE,6544,1,0
6212,3823138,X006126727,HQ1236 .M367 2002,ALDERMAN,Theorizing feminist policy /,"Mazur, Amy.",2002,3/25/02,9/23/18,0,2,16,1,2,FALSE,6579,1,0
6236,3898526,X004633920,HQ1617 .R55 2002,ALDERMAN,the new woman in fin-de-siècle France / Disruptive acts :,"Roberts, Mary Louise.",2002,11/26/02,9/19/12,4,21,1,1,2,FALSE,6607,1,0
6237,3823290,X004591798,HQ536 .W555 2002,ALDERMAN,how our culture has weakened families / The marriage problem :,"Wilson, James Q.",2002,4/30/02,7/30/12,3,23,0,1,2 3,FALSE,6608,1,0
6278,3897242,X004633626,HQ1190 .S82 2002,ALDERMAN,"Subjectivities, knowledges, and feminist geographies : the subjects and ethics of social research /",,2002,11/19/02,9/5/14,1,14,1,1,2,FALSE,6652,1,0
6288,3815168,X004608010,HQ801 .M59 2002,ALDERMAN,the fate of romance over time / Can love last? :,"Mitchell, Stephen A.,",2002,2/18/02,12/12/14,2,28,0,2,2 3,FALSE,6662,1,0
6290,3885575,X004631353,HQ1090.7 .C6 L68 2002,ALDERMAN,society and gender in China / Theorising Chinese masculinity :,"Louie, Kam.",2002,9/17/02,7/3/14,0,15,0,1,2 14,TRUE,6664,1,0
6314,3825357,X004690760,HQ1744 .W47 B37 2002,ALDERMAN,"studies in hegemony, patriarchy, and colonialism / Inventing subjects :","Bannerji, Himani.",2002,4/14/03,5/1/16,0,7,0,1,2,FALSE,6691,1,0
6329,3826317,X004590372,HQ1240.5 .E18 T73 2002,ALDERMAN,Transforming gender and development in East Asia /,,2002,4/1/02,12/5/13,2,18,0,1,2,TRUE,6710,1,0
6342,3850629,X004589912,HQ799 .C55 X8 2002,ALDERMAN,changes and tensions in the worldviews of chinese youth in the 1980s / Searching for life's meaning :,"Xu, Luo,",2002,6/4/02,5/12/18,2,2,3,1,2,FALSE,6723,1,0
6365,3915043,X004664919,HQ1744 .J35 S63 2002,ALDERMAN,Speaking peace : women's voices from Kashmir /,,2002,2/4/03,12/4/14,0,12,3,1,2,FALSE,6750,1,0
6376,3828089,X004611611,HQ814 .B78 2002,CLEMONS,"a memoir of heartbreak, healing, and home improvement / Around the house and in the garden :","Browning, Dominique.",2002,4/8/02,7/16/17,1,5,4,1,3 4,FALSE,6762,1,0
6393,3883088,X004635927,HQ1438 .A14 A64 2002,ALDERMAN,"Women, power, and dissent in the hills of Carolina /","Anglin, Mary K.,",2002,9/3/02,6/29/17,3,4,10,1,2,FALSE,6779,1,0
6420,3910272,X004660861,HQ2042 .S88 2002,ALDERMAN,solutions for the twenty-first century / Sustainable planet :,,2002,1/14/03,4/11/12,4,21,1,1,2,FALSE,6809,1,0
6433,3838291,X004589129,HQ1767 .J83 2002,ALDERMAN,The Chinese women's movement between state and market /,"Judd, Ellen R.,",2002,5/21/02,3/5/12,3,23,0,1,2,FALSE,6822,1,0
6441,3897211,X004633599,HQ1236 .W656 2002,ALDERMAN,"comparative studies in caregiving, employment, and social policy reform / Women's work is never done :",,2002,11/19/02,7/13/17,1,3,14,1,2,FALSE,6830,1,0
6526,3811496,X004592072,HQ76.3 .U5 M56 2002,ALDERMAN,a history of homosexual rights and emancipatory science in America / Departing from deviance :,"Minton, Henry L.",2002,2/5/02,5/26/15,1,12,4,1,2,FALSE,6929,1,0
6546,3864955,X004470943,HQ1034 .U5 G65 2002,ALDERMAN,same-sex marriage and the politics of civil rights / The limits to union :,"Goldberg-Hiller, Jonathan,",2002,7/23/02,4/16/13,7,18,0,1,17,TRUE,6952,1,0
6584,3905845,X004664284,HQ1381 .A44 2002,ALDERMAN,"Hitting home : feminist ethics, women's work, and the betrayal of ""family values"" /","Albrecht, Gloria H.",2002,1/16/03,4/13/14,0,13,0,1,2,FALSE,6991,1,0
6606,3898527,X004633898,HQ23 .A25 2002,ALDERMAN,thoughts on the nature of human sexuality / With pleasure :,"Abramson, Paul R.,",2002,11/26/02,4/28/08,0,34,0,1,2,FALSE,7015,1,0
6650,3850654,X004589968,HQ766.5 .G25 B54 2002,ALDERMAN,"fertility, time, and aging in West Africa / Contingent lives :","Bledsoe, Caroline H.",2002,6/4/02,5/14/16,1,7,3,1,2,FALSE,7062,1,0
6687,3803122,X004605126,HQ1236.5 .L37 G455 2002,ALDERMAN,Gender and the politics of rights and democracy in Latin America /,,2002,1/8/02,11/25/14,1,13,0,1,2,TRUE,7097,1,0
6710,3817209,X006126698,HQ1090 .B484 2002,ALDERMAN,Masculinities and culture /,"Beynon, John.",2002,2/25/02,3/14/16,1,8,1,1,2,FALSE,7121,1,0
6744,3931592,X004658177,HQ1206 .S9 2002,ALDERMAN,feminist perspectives on dependency / The subject of care :,,2002,4/1/03,8/3/15,2,7,11,1,2,FALSE,7156,1,0
6766,3939107,X004624084,HQ767 .K36 2002,ALDERMAN,Abortion in the ancient world /,"Kapparis, K. A.",2002,6/27/01,6/3/13,2,23,3,2,17,FALSE,7180,1,0
6836,3823907,X004590724,HQ1413 .M68 S45 2002,ALDERMAN,Selected letters of Lucretia Coffin Mott /,"Mott, Lucretia,",2002,3/26/02,11/23/15,2,8,0,1,2,FALSE,7252,1,0
6840,3932437,X004632204,HQ799.7 .M28 2002,ALDERMAN,a cultural encyclopedia of the 1960s and 1970s / The hippie dictionary :,"McCleary, John Bassett,",2002,4/24/03,3/21/16,2,4,1,1,2,FALSE,7256,1,0
6858,3891883,X004636636,HQ1728.7 .W65 2002,ALDERMAN,Women and the politics of military confrontation : Palestinian and Israeli gendered narratives of dislocation /,,2002,10/22/02,7/17/12,7,18,0,1,2,FALSE,7277,1,0
6891,3899633,X004662374,HQ1815.5 .P5 2002,ALDERMAN,Women and work in northern Nigeria : transcending boundaries /,"Pittin, Renée Ilene.",2002,2/6/03,4/15/14,1,11,0,1,2,FALSE,7313,1,0
6892,4393149,X030149539,HQ1075.5 .M435 M87 2001,ALDERMAN,"Opacity : gender, sexuality, race, and the ""problem"" of identity in Martinique /","Murray, David A. B.,",2002,9/4/06,7/29/11,2,11,0,1,2,FALSE,7314,1,0
6943,3914878,X004664937,HQ1642 .I755 2002,ALDERMAN,Italian feminist theory and practice : equality and sexual difference /,,2002,2/4/03,6/25/14,1,10,1,1,2,FALSE,7371,1,0
6961,3820537,X004606820,HQ1413 .D89 A3 2002,CLEMONS,the political memoir of a feminist militant / Heartbreak :,"Dworkin, Andrea.",2002,3/7/02,2/23/17,1,4,0,2,2 3,FALSE,7391,1,0
7023,3891868,X004636602,HQ769 .C4493 2002,ALDERMAN,Child rearing in America : challenges facing parents with young children /,,2002,10/22/02,2/14/15,1,8,1,1,2,FALSE,7459,1,0
7044,3839360,X004589480,HQ1236.5 .U6 B88 2002,ALDERMAN,"Alice Paul and Ethel M. Smith in the ERA debate, 1921-1929 / Two paths to equality :","Butler, Amy E.,",2002,5/28/02,7/13/14,2,11,1,1,2,FALSE,7480,1,0
7083,3905403,X004637558,HQ796 .C4514 2002,ALDERMAN,The changing adolescent experience : societal trends and the transition to adulthood /,,2002,12/10/02,8/21/14,1,9,3,1,2,FALSE,7520,1,0
7101,3889964,X004652137,HQ799 .E8 P74 2002,ALDERMAN,"The premodern teenager : youth in society, 1150-1650 /",,2002,10/11/02,4/17/13,7,14,4,1,2,FALSE,7541,1,0
7154,3941323,X004703296,HQ1075.5 .M628 R46 2001 v.1,ALDERMAN,"proceedings of the 47th Rencontre Assyriologique Internationale, Helsinki, July 2-6, 2001 / Sex and gender in the ancient Near East :",Rencontre assyriologique internationale,2002,6/19/03,6/1/16,3,2,0,2,2,TRUE,7595,1,0
7155,3823948,X004590760,HQ1870.9 .W65286 2002,ALDERMAN,Women in developing countries : assessing strategies for empowerment /,,2002,3/26/02,11/21/11,1,20,0,1,2,FALSE,7596,1,0
7190,3788289,X004554854,HQ1075.5 .K6 U53 2002,ALDERMAN,"the gendering of modernity, class, and consumption in the Republic of Korea / Under construction :",,2002,10/30/01,4/18/13,4,16,1,1,2,FALSE,7633,1,0
7225,3898150,X004652484,HQ1147 .G7 L48 2002,ALDERMAN,Letters of medieval women /,,2002,11/25/02,11/7/15,2,8,1,2,2,TRUE,7675,1,0
7228,3830780,X004591328,HQ796 .W4726 2002,ALDERMAN,Fast girls : teenage tribes and the myth of the slut /,"White, Emily,",2002,4/23/02,11/1/10,4,23,0,1,2 3,FALSE,7678,1,0
7253,3827121,X004624124,HQ449 .E959 2002,ALDERMAN,Eunuchs in antiquity and beyond /,,2002,4/2/02,6/9/15,1,7,0,1,2,FALSE,7705,1,0
7254,3837236,X004589973,HQ784 .T4 W494 2002,ALDERMAN,"television, computers, and family life / The plug-in drug :","Winn, Marie.",2002,6/4/02,2/22/12,3,37,0,2,2 3,FALSE,7706,1,0
7256,3876227,X004553727,HQ756 .P35 2002,ALDERMAN,provisional balances / Involved fathering and men's adult development :,"Palkovitz, Robin Joseph,",2002,8/6/02,8/1/12,2,16,0,1,2,FALSE,7708,1,0
